Date,Fuel_Used_Liters,Coal_Mined_Tonnes,CO2_Emitted_kg,Trapped_Carbon_kg,Potential_CO2_from_Coal_kg
2021-02-07,25595.032114025544,32885.75703676972,68594.68606558847,11510014.9628694,42241754.913730696
2021-02-08,28858.180940902785,28888.21078773463,77339.92492161947,10110873.77570712,37106906.75684513
2021-02-09,26016.0870135889,32876.85320141097,69723.11319641826,11506898.620493839,42230317.937212385
2021-02-10,27985.95993922106,34761.07036550086,75002.37263711244,12166374.627925301,44650594.884485856
2021-02-11,26219.789241934028,29155.473152366627,70269.0351683832,10204415.60332832,37450205.26421493
2021-02-12,24150.49121260229,31153.757188104322,64723.31644977414,10903815.015836513,40017001.10812
2021-02-13,31786.31094725866,35596.64912222875,85187.31333865321,12458827.19278006,45723895.79750282
2021-02-14,28366.813271298928,30947.702550576523,76023.05956708113,10831695.892701782,39752323.92621554
2021-02-15,27425.064928097396,35537.691493557584,73499.17400730103,12438192.022745155,45648164.72347472
2021-02-16,28934.192686523365,39969.62668898756,77543.63639988263,13989369.341145646,51340985.482004516
2021-02-17,26700.956213050424,34501.06170400178,71558.56265097515,12075371.596400624,44316613.75879029
2021-02-18,29956.871308607435,36180.1841311711,80284.41510706794,12663064.445909884,46473446.516489275
2021-02-19,29702.740292521215,35485.80768275449,79603.34398395686,12420032.688964069,45581519.96849813
2021-02-20,25379.242880770606,31066.369792829737,68016.37092046523,10873229.427490408,39904751.9988898
2021-02-21,31104.278314878797,46460.931032599205,83359.46588387518,16261325.86140972,59679065.911373675
2021-02-22,27259.25619265522,40236.25356919198,73054.80659631599,14082688.749217192,51683467.70962709
2021-02-23,27728.25624721735,47463.56284580423,74311.7267425425,16612246.99603148,60966946.47543553
2021-02-24,29254.976479540564,45243.43642333096,78403.33696516872,15835202.748165837,58115194.08576862
2021-02-25,33310.39182908408,44982.12488124315,89271.85010194534,15743743.708435103,57779539.40995683
2021-02-26,30995.220692993564,39101.94527203584,83067.19145722275,13685680.845212542,50226448.701930024
2021-02-27,34187.23980160515,39112.324403785045,91621.80266830181,13689313.541324764,50239780.69666188
2021-02-28,27877.311950460506,43849.25178267867,74711.19602723415,15347238.123937534,56324363.91485075
2021-03-01,30421.53110616492,42598.069442912194,81529.70336452199,14909324.305019265,54717220.1994207
2021-03-02,29482.248933451494,47781.13441174828,79012.42714165001,16723397.044111898,61374867.151890665
2021-03-03,31434.840374481337,39898.561418968304,84245.37220361,13964496.496638905,51249702.14266478
2021-03-04,24734.09684445638,50665.254063883316,66287.3795431431,17732838.92235916,65079518.84505812
2021-03-05,27546.230490167432,47528.812667725244,73823.89771364872,16635084.433703834,61050759.87169307
2021-03-06,28800.118515158436,51257.031418053746,77184.31762062461,17939960.99631881,65839656.85649003
2021-03-07,29762.337138011895,53979.2646768038,79763.06352987188,18892742.63688133,69336365.47735448
2021-03-08,29249.469722574424,45007.455904411356,78388.57885649946,15752609.566543972,57812077.10921638
2021-03-09,27246.24003789899,42131.05027742561,73019.9233015693,14745867.597098961,54117334.08135319
2021-03-10,33830.0178354966,50330.095667239744,90664.44779913088,17615533.483533908,64649007.88456944
2021-03-11,28999.540760724303,44521.48737157613,77718.76923874114,15582520.580051644,57187850.528789535
2021-03-12,29486.760466766653,59071.96973137096,79024.51805093464,20675189.405979834,75877945.11994599
2021-03-13,29898.237051671797,45600.52292194574,80127.27529848042,15960183.022681009,58573871.6932393
2021-03-14,28827.455820910815,49882.92365817053,77257.58160004098,17459023.280359685,64074615.43892004
2021-03-15,31779.721204807553,40147.0356874179,85169.65282888425,14051462.490596263,51568867.340488285
2021-03-16,30979.88608062731,68490.04445303012,83026.0946960812,23971515.558560543,87975462.09991719
2021-03-17,29167.41127434922,54366.7621998128,78168.66221525591,19028366.76993448,69834106.04565954
2021-03-18,30792.01133613008,55735.44633391779,82522.59038082862,19507406.216871224,71592180.81591739
2021-03-19,31859.343437894084,56634.747727787006,85383.04041355615,19822161.704725448,72747333.4563424
2021-03-20,34291.82843029021,56391.446025783844,91902.10019317777,19737006.109024346,72434812.42011935
2021-03-21,29952.330212280616,45583.329316541276,80272.24496891205,15954165.260789447,58551786.50709727
2021-03-22,28400.615867486184,56588.88340131072,76113.65052486298,19806109.190458752,72688420.72898363
2021-03-23,31613.421826767782,62628.4513337866,84723.97049573767,21919957.96682531,80446245.73824888
2021-03-24,29766.193590255374,60435.13225111659,79773.3988218844,21152296.287890807,77628927.37655926
2021-03-25,29535.390608371697,61212.135689492614,79154.84683043616,21424247.491322413,78626988.29315326
2021-03-26,29258.75537973598,61024.99612411185,78413.46441769243,21358748.643439148,78386607.52142167
2021-03-27,31016.948858615528,68135.59848218507,83125.42294108962,23847459.46876477,87520176.2503667
2021-03-28,30318.54678853029,65243.08396728902,81253.70539326117,22835079.388551157,83804741.35598275
2021-03-29,27765.800509879497,64024.037186754686,74412.34536647705,22408413.01536414,82238875.76638639
2021-03-30,31136.468827503497,64354.723295356576,83445.73645770938,22524153.153374802,82663642.07288553
2021-03-31,28833.60601509915,66766.38424762087,77274.06412046573,23368234.4866673,85761420.56606899
2021-04-01,34522.866553930944,70653.04386534428,92521.28236453494,24728565.352870498,90753834.84503472
2021-04-02,27341.757985386594,65922.15381686774,73275.91140083608,23072753.835903708,84677006.57776661
2021-04-03,30960.41361541777,66148.74432042579,82973.90848931963,23152060.512149025,84968062.07958692
2021-04-04,29036.47808281364,68064.44039203123,77817.76126194056,23822554.13721093,87428773.68356411
2021-04-05,31395.670230871987,64387.670679861425,84140.39621873693,22535684.7379515,82705962.988282
2021-04-06,31299.103183624025,68894.02111694726,83881.5965321124,24112907.39093154,88494370.12471874
2021-04-07,30999.50388073377,64096.47922013243,83078.6704003665,22433767.727046352,82331927.55826011
2021-04-08,28028.364715676125,74441.52756837197,75116.01743801202,26054534.64893019,95620142.16157378
2021-04-09,28557.505493112305,68123.17052277923,76534.11472154099,23843109.68297273,87504212.53650992
2021-04-10,30727.437222464312,66771.21753350811,82349.53175620436,23369926.13672784,85767628.92179117
2021-04-11,28365.05989789203,75791.23726156887,76018.36052635065,26526933.041549098,97353844.26248519
2021-04-12,27541.034378177876,68043.94962890254,73809.97213351671,23815382.370115887,87402453.2983253
2021-04-13,26521.47294674223,54761.9876458768,71077.54749726917,19166695.676056877,70341773.13112874
2021-04-14,33974.57512572839,66171.2475769634,91051.86133695209,23159936.65193719,84996967.51260948
2021-04-15,28498.0928033855,59490.08312624871,76374.88871307315,20821529.094187047,76415011.77566646
2021-04-16,26504.028718002883,70524.1953887063,71030.79696424773,24683468.386047203,90588328.97679323
2021-04-17,29714.487144839375,67399.35161801039,79634.82554816952,23589773.066303633,86574467.15333433
2021-04-18,28496.052968558073,67382.02286504045,76369.42195573564,23583708.002764158,86552208.37014446
2021-04-19,32285.32338230071,73834.3103197495,86524.66666456591,25842008.61191232,94840171.60571821
2021-04-20,31296.356181842722,64799.11548460066,83874.2345673385,22679690.419610232,83234463.83996955
2021-04-21,29484.810847404166,72453.26894134996,79019.29307104317,25358644.129472487,93066223.95516403
2021-04-22,29191.91337286039,72548.06385613035,78234.32783926584,25391822.34964562,93187988.02319942
2021-04-23,27720.83903851247,66559.38332350494,74291.84862321342,23295784.163226727,85495527.87904209
2021-04-24,28824.509179546054,74004.19290355298,77249.68460118343,25901467.51624354,95058385.78461379
2021-04-25,25103.35993355066,70749.49610353963,67277.00462191577,24762323.63623887,90877727.74499665
2021-04-26,31457.831955838934,69091.54717511761,84306.98964164835,24182041.51129116,88748092.34643856
2021-04-27,30881.39822342084,74981.6178070202,82762.14723876787,26243566.232457068,96313888.07311743
2021-04-28,31456.021155737795,72868.84556880227,84302.1366973773,25504095.94908079,93600032.1331265
2021-04-29,24950.36129765741,73012.17421393088,66866.96827772187,25554260.974875804,93784137.7777942
2021-04-30,30267.83913601159,63951.08905936561,81117.80888451106,22382881.17077796,82145173.89675511
2021-05-01,33337.79646759603,65228.60038142722,89345.29453315737,22830010.133499525,83786137.18994325
2021-05-02,29060.496428599825,79504.87619768787,77882.13042864754,27826706.669190757,102124013.47593008
2021-05-03,26625.930867061277,64259.03985881132,71357.49472372423,22490663.95058396,82540736.69864313
2021-05-04,30942.709877090776,74249.05925016821,82926.46247060328,25987170.73755887,95372916.60684106
2021-05-05,31643.790040115848,75931.48537021352,84805.35730751048,26576019.879574727,97533992.95803925
2021-05-06,29202.862276755728,65939.92322897019,78263.67090170535,23078973.130139567,84699831.38761221
2021-05-07,28958.08599197306,63275.31674098165,77607.6704584878,22146360.859343577,81277144.35379092
2021-05-08,30285.991329271532,73004.7836029743,81166.4567624477,25551674.261041008,93774644.53802049
2021-05-09,28351.932452114746,75730.5200166133,75983.17897166753,26505682.005814657,97275852.96133979
2021-05-10,28697.31897137904,62595.694722978114,76908.81484329584,21908493.15304234,80404169.87166539
2021-05-11,31799.3891884204,61278.231993516,85222.36302496667,21447381.197730597,78711888.99567129
2021-05-12,27333.591620049086,68362.9469524566,73254.02554173155,23927031.433359805,87812205.36043048
2021-05-13,29348.269510273036,67009.60267790518,78653.36228753174,23453360.937266808,86073834.63976918
2021-05-14,24888.59309543859,70128.92007631403,66701.42949577543,24545122.02670991,90080597.83802538
2021-05-15,28640.095944063676,68574.76184266627,76755.45713009065,24001166.644933194,88084281.58690482
2021-05-16,26240.98199890355,66642.42346113398,70325.83175706152,23324848.21139689,85602192.93582658
2021-05-17,27659.96429172233,53164.50786744265,74128.70430181584,18607577.753604926,68289810.35573007
2021-05-18,25433.39432469394,64321.96570540656,68161.49679017976,22512687.996892296,82621564.94859472
2021-05-19,27084.928579133295,65424.57862221998,72587.60859207723,22898602.517776992,84037871.24024156
2021-05-20,28844.651657973685,67592.56500630455,77303.66644336948,23657397.75220659,86822649.75059818
2021-05-21,24762.621044991178,55653.607459531595,66363.82440057636,19478762.61083606,71487058.78176834
2021-05-22,28996.518650834958,62723.724392028955,77710.6699842377,21953303.537210133,80568623.98156118
2021-05-23,26021.557621101856,55090.55478963616,69737.77442455298,19281694.176372655,70763817.62728764
2021-05-24,22802.71663790415,55719.05190454093,61111.28058958312,19501668.166589327,71571122.17138283
2021-05-25,26681.843896541403,55303.94357360476,71507.34164273096,19356380.250761665,71037915.5202953
2021-05-26,24220.631811672414,62516.453540522016,64911.29325528207,21880758.739182703,80302384.57280052
2021-05-27,21138.990450479752,59796.877054979595,56652.49440728574,20928906.969242856,76809088.57712127
2021-05-28,24585.59111550329,58924.26966088032,65889.38418954883,20623494.381308112,75688224.37940077
2021-05-29,25017.3029135813,59245.42943219814,67046.37180839789,20735900.30126935,76100754.1056585
2021-05-30,24802.164209810533,48222.743937007515,66469.80008229223,16877960.37795263,61942114.587086156
2021-05-31,24943.508669690902,50778.07730086658,66848.60323477162,17772327.0553033,65224440.29296312
2021-06-01,22966.814964647245,55338.390698273695,61551.06410525462,19368436.744395792,71082162.85193256
2021-06-02,24428.738289125748,57138.96873124562,65469.01861485701,19998639.055935968,73395005.335285
2021-06-03,25791.757387086673,56469.606428714535,69121.90979739229,19764362.250050087,72535209.45768382
2021-06-04,24263.30796387598,48136.32145102119,65025.66534318763,16847712.507857416,61831104.90383671
2021-06-05,21316.225856070887,52166.67689134555,57127.48529426998,18258336.911970943,67008096.46693336
2021-06-06,24682.064784716073,51746.726460637066,66147.93362303908,18111354.26122297,66468670.138688296
2021-06-07,21881.38184054166,49770.24766025646,58642.103332651655,17419586.68108976,63929883.11959942
2021-06-08,23331.909487196375,48821.94242053151,62529.51742568629,17087679.84718603,62711785.039172724
2021-06-09,22020.763704748613,53637.67355766216,59015.646728726286,18773185.745181754,68897591.68481703
2021-06-10,26929.176636805692,44912.061689625625,72170.19338663926,15719221.59136897,57689543.24032412
2021-06-11,23583.17020300159,41382.600945473925,63202.896144044265,14483910.330915872,53155950.91446125
2021-06-12,25261.212555582606,52895.60561587322,67700.04964896139,18513461.965555623,67944405.41358913
2021-06-13,21126.19484892091,53005.96697566599,56618.20219510804,18552088.441483095,68086164.58024296
2021-06-14,26263.618495313145,49866.249912868865,70386.49756743923,17453187.469504103,64053198.01308006
2021-06-15,20910.155140049937,48395.86695982948,56039.21577533383,16938553.435940318,62164491.10990097
2021-06-16,23269.91628608558,50491.18389828438,62363.375646709355,17671914.36439953,64855925.71734627
2021-06-17,22429.177010035004,45078.72938020867,60110.19438689382,15777555.283073034,57903627.88887803
2021-06-18,19958.097071293,40487.67663435849,53487.70015106524,14170686.82202547,52006420.636833474
2021-06-19,21594.463674249633,40802.58954932695,57873.16264698902,14280906.34226443,52410926.27611046
2021-06-20,18128.94406784168,48295.62659914043,48585.570101815705,16903469.309699148,62035732.36659587
2021-06-21,24969.841678360684,44236.221061339835,66919.17569800664,15482677.37146894,56821425.953291014
2021-06-22,19659.69622128116,35685.237280013476,52687.98587303351,12489833.048004717,45837687.28617731
2021-06-23,22580.486686008073,37214.99158779623,60515.70431850164,13025247.055728678,47802656.69452424
2021-06-24,20439.66267949115,53284.13654972088,54778.29598103629,18649447.79240231,68443473.39811647
2021-06-25,19826.891428548024,45388.92090871185,53136.06902850871,15886122.318049146,58302068.90724036
2021-06-26,18876.75290388176,42672.61109152835,50589.69778240312,14935413.88203492,54812968.947068155
2021-06-27,16340.122740569706,28898.245017486915,43791.528944726815,10114385.75612042,37119795.72496194
2021-06-28,19451.490326013874,36581.68671993108,52129.994073717186,12803590.351975877,46989176.59175146
2021-06-29,16168.823087527775,36070.73258333267,43332.44587457444,12624756.404166432,46332856.0032908
2021-06-30,20376.7405394066,33375.59640523108,54609.66464560969,11681458.741830878,42870953.58251932
2021-07-01,19263.732592621494,37976.320046590285,51626.80334822561,13291712.016306598,48780583.099845216
2021-07-02,16546.19660015346,42437.60289322668,44343.80688841127,14853161.012629336,54511100.916349664
2021-07-03,20568.194334733194,37935.587389044726,55122.76081708496,13277455.586165654,48728262.001227945
2021-07-04,20828.22273197216,38330.43741575697,55819.63692168539,13415653.095514938,49235446.860539824
2021-07-05,19137.073702692338,39269.143796703014,51287.35752321547,13744200.328846052,50441215.20686501
2021-07-06,16234.776666405885,30180.102438709433,43509.20146596777,10563035.853548301,38766341.582522266
2021-07-07,19409.16630466272,25755.595197986288,52016.565696496094,9014458.3192952,33083062.031813383
2021-07-08,17189.291413635816,27483.22289899666,46067.30098854399,9619128.01464883,35302199.813761204
2021-07-09,19115.825475620106,32594.346646173573,51230.41227466189,11408021.32616075,41867438.26700995
2021-07-10,14368.325592032288,30245.08871434512,38507.11258664654,10585781.050020792,38849816.453576304
2021-07-11,16742.607529556775,33908.33256360512,44870.188179212164,11867916.397261793,43555253.17795078
2021-07-12,21338.82397565074,28837.244999292405,57188.04825474398,10093035.74975234,37041441.20159109
2021-07-13,19176.62830320019,29586.328199381365,51393.363852576505,10355214.869783478,38003638.57210536
2021-07-14,17131.34740541774,29697.906253867804,45912.01104651954,10394267.188853731,38146960.583093196
2021-07-15,17600.23188511862,35882.72456419504,47168.621452117906,12558953.597468264,46091359.70270853
2021-07-16,12824.38902010313,31476.30148696115,34369.36257387639,11016705.520436402,40431309.26000159
2021-07-17,14773.92482482704,33099.22763814368,39594.11853053647,11584729.673350288,42515957.901195556
2021-07-18,17707.919866881643,32539.601972360444,47457.22524324281,11388860.690326154,41797118.73349699
2021-07-19,17995.975605047322,31166.45276820807,48229.21462152683,10908258.468872825,40033308.580763265
2021-07-20,16115.736154244942,30123.854122325676,43190.172893376446,10543348.942813987,38694090.62012733
2021-07-21,12695.331716125991,28587.063173797196,34023.48899921766,10005472.110829018,36720082.64674249
2021-07-22,18644.046367866165,31927.530989161904,49966.044265881326,11174635.846206667,41010913.55557847
2021-07-23,16188.102856507187,48360.42272366088,43384.115655439266,16926147.953281306,62118962.98854239
2021-07-24,14437.700307677185,21262.104431021584,38693.03682457486,7441736.550857553,27311173.14164722
2021-07-25,15447.325190973335,25657.770712794772,41398.831511808545,8980219.74947817,32957406.480584886
2021-07-26,16115.365047289506,24899.575435144776,43189.17832673588,8714851.40230067,31983504.64644346
2021-07-27,14154.191516559336,27079.205291745235,37933.23326437902,9477721.852110831,34783239.19724675
2021-07-28,14418.784965925088,33861.113307476226,38642.34370867924,11851389.657616677,43494600.0434532
2021-07-29,11559.332244358142,31437.31866293844,30979.010414879824,11003061.532028453,40381235.822544426
2021-07-30,14490.296861132058,32881.81488524052,38833.99558783392,11508635.209834183,42236691.22009145
2021-07-31,13327.407532201802,29981.64729864027,35717.452186300834,10493576.554524094,38511425.95510343
2021-08-01,16970.728842934936,36227.772751695724,45481.55329906563,12679720.463093502,46534574.09955315
2021-08-02,13720.19271464014,39213.68219576826,36770.116475235576,13724788.76851889,50369974.78046432
2021-08-03,12193.865762783998,38054.06488125523,32679.560244261116,13318922.70843933,48880446.33997234
2021-08-04,14198.53099909343,38614.6382613053,38052.06307757039,13515123.391456855,49600502.84664666
2021-08-05,11552.932396003736,29228.04849065424,30961.858821290014,10229816.971728984,37543428.28624537
2021-08-06,12970.095891525843,43371.7271116118,34759.85698928926,15180104.48906413,55710983.474865355
2021-08-07,14342.553614785553,30425.511771304544,38438.043687625286,10648929.11995659,39081569.87024069
2021-08-08,13482.00254643698,39681.530025872155,36131.76682445111,13888535.509055253,50970925.318232775
2021-08-09,11802.309124479012,35027.14406692493,31630.188453603754,12259500.423423724,44992366.55396507
2021-08-10,14384.07443129714,29415.05640153231,38549.319475876335,10295269.740536308,37783639.94776825
2021-08-11,11601.516978301759,43759.35538588665,31092.065501848716,15315774.385060327,56208891.9931714
2021-08-12,12600.178204578684,40611.120436776415,33768.47758827088,14213892.152871745,52164984.2010393
2021-08-13,10283.79979944458,33226.44125170511,27560.583462511473,11629254.438096788,42679363.78781521
2021-08-14,15836.474509122423,32209.054788492347,42441.7516844481,11273169.175972322,41372530.875818424
2021-08-15,11112.31788508764,32766.729763532105,29781.011932034875,11468355.417236237,42088864.38125699
2021-08-16,15074.367865611699,39340.76704867906,40399.305879839354,13769268.46703767,50533215.27402825
2021-08-17,10525.285508410103,39625.523469595595,28207.76516253908,13868933.214358458,50898984.89669554
2021-08-18,14852.950283677097,28519.80825741301,39805.90676025462,9981932.890094554,36633693.706647016
2021-08-19,12157.590000912773,38450.39487497759,32582.341202446234,13457638.206242155,49389532.21690871
2021-08-20,11319.325797693815,47481.13643471275,30335.793137819426,16618397.752149463,60989519.750388525
2021-08-21,8497.280917174794,34458.58846269454,22772.712858028448,12060505.961943088,44262056.88033113
2021-08-22,12122.316268135379,40895.656837479226,32487.807598602816,14313479.893117728,52530471.20774206
2021-08-23,11245.843882776166,36004.0929990205,30138.861605840124,12601432.549657172,46247257.45724182
2021-08-24,9401.504940552783,34565.77860558992,25196.03324068146,12098022.51195647,44399742.61888024
2021-08-25,9282.67108201238,42191.54239128781,24877.558499793184,14767039.836950732,54195036.20160919
2021-08-26,11531.698193015349,39886.00479251412,30904.951157281135,13960101.67737994,51233573.15598438
2021-08-27,10776.407015598232,37664.01676523402,28880.770801803264,13182405.867831904,48379429.53494309
2021-08-28,12557.016802369742,43116.832599001005,33652.805030350915,15090891.40965035,55383571.47341678
2021-08-29,10095.35521556398,37631.904815677044,27055.55197771147,13171166.685486965,48338181.73573716
2021-08-30,8936.77604733289,41251.7114834312,23950.55980685215,14438099.019200921,52987823.40046738
2021-08-31,16319.89342343383,39128.77103881971,43737.31437480267,13695069.863586897,50260906.39936391
2021-09-01,11009.93120164376,48296.90381958382,29506.61562040528,16903916.336854335,62037372.956255406
2021-09-02,11498.36677863794,49392.977309885944,30815.622966749677,17287542.05846008,63445279.35454849
2021-09-03,8063.023605158164,39303.13613187595,21608.90326182388,13756097.646156583,50484878.36139466
2021-09-04,12535.330645307396,57906.34829092007,33594.686129423826,20267221.901822023,74380704.37968682
2021-09-05,7877.869299293312,44911.088984456415,21112.68972210608,15718881.144559743,57688293.800534256
2021-09-06,12461.405250472098,47099.714000419684,33396.566071265224,16484899.900146889,60499582.63353908
2021-09-07,9799.40167306126,50520.2709826066,26262.39648380418,17682094.843912307,64893288.07715817
2021-09-08,10616.906070587556,52888.011700746065,28453.308269174653,18510804.095261123,67934651.02960832
2021-09-09,10591.248185149552,48580.79920093857,28384.545136200803,17003279.7203285,62402036.57360559
2021-09-10,11014.180642450823,59175.999858030176,29518.00412176821,20711599.95031056,76011571.81763975
2021-09-11,8275.366636173509,56108.61369718682,22177.982584945003,19638014.794015385,72071514.29403646
2021-09-12,12617.447211345027,41091.99980600772,33814.75852640467,14382199.9321027,52782673.75081691
2021-09-13,11685.77748458101,42919.45763306452,31317.88365867711,15021810.171572583,55130043.329671375
2021-09-14,9942.509657833883,61361.61006619881,26645.92588299481,21476563.52316958,78818988.13003236
2021-09-15,9792.824605903821,46623.67892815544,26244.76994382224,16318287.624854403,59888115.583215654
2021-09-16,7806.913052059659,57243.545616276504,20922.526979519887,20035240.965696774,73529334.34410717
2021-09-17,7023.735654458932,56023.28118678401,18823.61155394994,19608148.415374402,71961904.68442406
2021-09-18,11331.500336877205,53264.27363735199,30368.420902830912,18642495.773073196,68417959.48717862
2021-09-19,13083.02124415234,62212.56584501061,35062.49693432827,21774398.045753714,79912040.82791613
2021-09-20,10075.299668887228,51386.60029676541,27001.803112617774,17985310.103867892,66006088.08119516
2021-09-21,9238.326002021573,50691.00006847878,24758.713685417817,17741850.02396757,65112589.58796099
2021-09-22,7078.3364251608555,61684.68505711871,18969.941619431094,21589639.769991547,79233977.95586897
2021-09-23,10917.139707091643,59422.37254672222,29257.934415005606,20797830.391352776,76328037.53626469
2021-09-24,8844.104483000905,53474.54971267514,23702.200014442427,18716092.3994363,68688059.10593122
2021-09-25,11868.393112247843,58128.53981659078,31807.29354082422,20344988.935806774,74666109.39441086
2021-09-26,9686.151673216835,56887.367039273566,25958.88648422112,19910578.463745747,73071822.96194689
2021-09-27,14133.519915196464,58015.043647775055,37877.83337272653,20305265.27672127,74520323.56556706
2021-09-28,10297.466389178657,65026.594917398324,27597.2099229988,22759308.22108941,83526661.17139813
2021-09-29,12702.716591007069,55548.72945364288,34043.28046389895,19442055.308775008,71352342.98320428
2021-09-30,7734.151526320464,63337.08989422283,20727.526090538842,22167981.46297799,81356491.96912922
2021-10-01,8127.22892665847,64369.45133992454,21780.973523444703,22529307.96897359,82682560.24613307
2021-10-02,10166.014740329829,57243.7307554795,27244.919504083944,20035305.764417823,73529572.1554134
2021-10-03,7244.565205857101,63564.85199847209,19415.434751697034,22247698.19946523,81649052.39203739
2021-10-04,12354.577213543871,69895.39034762255,33110.26693229758,24463386.621667895,89780628.90152118
2021-10-05,11972.82444434285,72445.87455623863,32087.16951083884,25356056.09468352,93056725.86748852
2021-10-06,10738.26759968878,66508.0865019777,28778.55716716593,23277830.27569219,85429637.11179034
2021-10-07,13807.71871983755,66582.03358296085,37004.68616916464,23303711.754036296,85524622.1373132
2021-10-08,7513.888581166482,72246.31603969543,20137.221397526173,25286210.613893397,92800392.95298876
2021-10-09,10109.98068208134,69166.69522142372,27094.74822797799,24208343.327498306,88844620.01191878
2021-10-10,9125.46507582824,68067.09996520792,24456.246403219688,23823484.98782277,87432189.90530957
2021-10-11,12677.159125315906,75031.04121224149,33974.78645584663,26260864.424284518,96377372.43712418
2021-10-12,8640.732950445145,70547.87168785074,23157.16430719299,24691755.09074776,90618741.18304427
2021-10-13,9775.81711734357,66182.96596883214,26199.189874480766,23164038.08909125,85012019.78696488
2021-10-14,10441.540874470153,77991.69623881082,27983.32954358001,27297093.683583785,100180333.81875248
2021-10-15,14324.029113834935,68968.4663508644,38388.39802507763,24138963.22280254,88589995.02768531
2021-10-16,14098.729984804697,69787.51450767882,37784.59635927659,24425630.077687588,89642062.38511345
2021-10-17,12797.49636087378,75701.66174790368,34297.29024714173,26495581.611766286,97238784.51518227
2021-10-18,11481.8705300343,65636.36630214701,30771.413020491927,22972728.205751453,84309912.51510783
2021-10-19,13548.996098953254,70693.35178606558,36311.30954519472,24742673.12512295,90805610.36920123
2021-10-20,5675.236733481178,70060.68177248166,15209.634445729558,24521238.62036858,89992945.73675269
2021-10-21,14351.106249486518,67193.62931242812,38460.96474862387,23517770.259349838,86310216.8518139
2021-10-22,10058.206772491985,64886.2992565725,26955.994150278522,22710204.739800375,83346451.39506738
2021-10-23,13651.278048400254,72539.7230694746,36585.42516971268,25388903.074316107,93177274.28274012
2021-10-24,10105.858497568704,76685.2299331516,27083.700773484128,26839830.47660306,98502177.84913324
2021-10-25,12629.318749239432,71068.50159203954,33846.57424796168,24873975.55721384,91287490.29497479
2021-10-26,11105.070667865013,76181.02114462662,29761.589389878238,26663357.400619313,97854521.66027288
2021-10-27,10431.520541287293,71815.7573968638,27956.475050649948,25135515.08890233,92247340.37627155
2021-10-28,10525.219125811303,74306.51581920145,28207.587257174295,26007280.536720507,95446719.56976426
2021-10-29,9138.995947179075,63283.83359281011,24492.509138439924,22149341.75748354,81288084.24996458
2021-10-30,10988.976349609142,74574.98497473067,29450.456616952502,26101244.741155732,95791568.20004153
2021-10-31,10646.365799921123,60573.8044548506,28532.26034378861,21200831.55919771,77807051.8222556
2021-11-01,10115.08673754155,64162.2929450555,27108.432456611354,22456802.530769423,82416465.28792378
2021-11-02,9404.672721974881,63323.383071928874,25204.52289489268,22163184.075175103,81338885.55589263
2021-11-03,10744.240129825774,57246.21696411044,28794.563547933074,20036175.937438652,73532765.69039986
2021-11-04,11086.78472982758,70990.21079546883,29712.583075937913,24846573.778414086,91186925.76677969
2021-11-05,12997.004681873608,70913.79279450698,34831.972547421276,24819827.47807744,91088766.8445442
2021-11-06,12793.493786267843,62498.32464970042,34286.56334719782,21874413.62739515,80279098.01254019
2021-11-07,13589.596813061258,59557.973934247435,36420.11945900418,20845290.8769866,76502217.51854083
2021-11-08,14933.396495222507,62339.86208904488,40021.50260719632,21818951.731165707,80075552.85337815
2021-11-09,10402.190772268794,66212.63589000433,27877.87126968037,23174422.561501514,85050130.80071056
2021-11-10,12171.769022653214,63796.54543763283,32620.340980710615,22328790.903171487,81946662.61463936
2021-11-11,11383.720982067884,58810.305748811545,30508.37223194193,20583607.012084037,75541837.73434842
2021-11-12,13732.529263567814,67879.80715166661,36803.178426361745,23757932.50308331,87191612.28631575
2021-11-13,13543.29050051121,60521.620118953404,36296.018541370046,21182567.04163369,77740021.04279564
2021-11-14,13809.675941441137,58786.64148294076,37009.93152306225,20575324.519029263,75511440.9848374
2021-11-15,14599.478740792665,61817.83853255287,39126.603025324344,21636243.486393504,79405013.59506416
2021-11-16,12821.184325962737,65484.91960534192,34360.77399358014,22919721.86186967,84115379.23306169
2021-11-17,11744.406317483965,63968.441017986115,31475.008930857028,22388954.35629514,82167462.48760316
2021-11-18,17384.11860077198,64451.89787516462,46589.43785006891,22558164.256307617,82788462.82064895
2021-11-19,13053.373367909151,63010.42350735063,34983.040625996524,22053648.22757272,80936888.99519189
2021-11-20,10576.600462483262,61604.13170952105,28345.289239455145,21561446.098332364,79130507.18087977
2021-11-21,13633.973347318737,61290.270868160485,36539.048570814215,21451594.803856168,78727352.93015213
2021-11-22,9978.356664102062,50254.456503738955,26741.99585979353,17589059.776308633,64551849.37905268
2021-11-23,10487.354566976257,59096.61677536267,28106.11023949637,20683815.87137693,75909604.24795334
2021-11-24,15086.705556124389,51108.3515102156,40432.37089041337,17887923.02857546,65648677.51487194
2021-11-25,17441.164206081143,55135.62518775656,46742.320072297465,19297468.815714795,70821710.5536733
2021-11-26,13660.494885141414,59079.55766909471,36610.12629217899,20677845.184183147,75887691.82595214
2021-11-27,18099.266080974718,60037.778966714315,48506.033097012245,21013222.63835001,77118527.08274454
2021-11-28,15983.09694796229,62801.41293251926,42834.69982053894,21980494.526381742,80668414.911821
2021-11-29,13592.375646362278,60734.242416042245,36427.5667322509,21256984.845614783,78013134.38340625
